  Time  Potential_Energy  Kinetic_Energy  Total_Energy  Temperature  Moment of Cen
  0.81400001      -5.4878278      0.76571953      -4.7221084      0.50838333      3.34530228E-07
  0.81500006      -5.4943533      0.76887584      -4.7254772      0.51047969      1.52691470E-07
  0.81600004      -5.5009322      0.77204269      -4.7288895      0.51258391      1.89807110E-07
  0.81700003      -5.5075169      0.77520800      -4.7323089      0.51469511      3.73422040E-07
  0.81800002      -5.5141006      0.77836508      -4.7357354      0.51680535      1.61180708E-07
  0.81900007      -5.5206628      0.78151250      -4.7391500      0.51891005      2.61938510E-07
  0.82000005      -5.5272026      0.75307447      -4.7741280      0.52100831      3.38489315E-07
  0.82100004      -5.5336146      0.75614786      -4.7774668      0.50204962      1.23778335E-07
  0.82200003      -5.5400219      0.75921690      -4.7808051      0.50409859      3.38817159E-07
  0.82300001      -5.5464253      0.76228207      -4.7841434      0.50614458      2.42115220E-07
  0.82400006      -5.5528202      0.76533747      -4.7874827      0.50818807      1.40577271E-07
  0.82500005      -5.5592256      0.76839548      -4.7908301      0.51022500      1.36571401E-07
  0.82600003      -5.5656271      0.77143931      -4.7941875      0.51226366      1.36571401E-07
  0.82700002      -5.5720124      0.77447093      -4.7975416      0.51429290      6.28857265E-07
  0.82800007      -5.5783682      0.77748483      -4.8008833      0.51631397      2.55066794E-07
  0.82900006      -5.5846963      0.78047520      -4.8042212      0.51832324      6.20146182E-07
  0.83000004      -5.5909796      0.75290841      -4.8380713      0.52031678      2.42573321E-07
  0.83100003      -5.5971136      0.75579888      -4.8413148      0.50193894      5.68787300E-07
  0.83200002      -5.6032147      0.75866890      -4.8445458      0.50386590      3.63783698E-07
  0.83300006      -5.6092801      0.76151752      -4.8477626      0.50577927      1.78813934E-07
  0.83400005      -5.6153064      0.76434100      -4.8509655      0.50767833      4.15365690E-07
  0.83500004      -5.6212826      0.76713759      -4.8541451      0.50956064      7.28177554E-07
  0.83600003      -5.6272187      0.76990724      -4.8573112      0.51142508      2.35136355E-07
  0.83700001      -5.6331015      0.77264613      -4.8604555      0.51327151      4.54912708E-07
  0.83800006      -5.6389313      0.77535558      -4.8635759      0.51509744      3.19941506E-07
  0.83900005      -5.6447115      0.77803969      -4.8666716      0.51690370      3.49145381E-07
  0.84000003      -5.6505213      0.75262785      -4.8978934      0.51869315      5.69421331E-07
  0.84100002      -5.6561975      0.75522965      -4.9009681      0.50175190      1.43120985E-07
  0.84200007      -5.6618309      0.75780499      -4.9040260      0.50348645      3.36185508E-07
  0.84300005      -5.6674142      0.76035762      -4.9070568      0.50520331      3.58867482E-07
  0.84400004      -5.6729650      0.76288211      -4.9100828      0.50690508      3.82817774E-07
  0.84500003      -5.6785531      0.76541942      -4.9131336      0.50858808      4.30476604E-07
  0.84600002      -5.6841536      0.76793396      -4.9162197      0.51027960      3.11145385E-07
  0.84700006      -5.6897063      0.77041936      -4.9192867      0.51195598      3.67729740E-07
  0.84800005      -5.6952038      0.77287567      -4.9223280      0.51361293      2.09810253E-07
  0.84900004      -5.7006440      0.77530283      -4.9253411      0.51525044      1.82653224E-07
  0.85000002      -5.7060308      0.75236076      -4.9536700      0.51686853      1.24016367E-07
  0.85100001      -5.7112908      0.75470096      -4.9565897      0.50157386      2.83058569E-07
  0.85200006      -5.7165132      0.75702071      -4.9594927      0.50313395      3.25296980E-08
  0.85300004      -5.7216930      0.75932014      -4.9623728      0.50468045      8.59444711E-08
  0.85400003      -5.7268343      0.76159966      -4.9652348      0.50621343      2.00232193E-07
  0.85500002      -5.7319355      0.76385969      -4.9680758      0.50773311      3.04016567E-07
  0.85600007      -5.7370000      0.76610160      -4.9708986      0.50923979      2.79967395E-07
  0.85700005      -5.7420254      0.76832438      -4.9737010      0.51073438      2.69897214E-07
  0.85800004      -5.7470226      0.77053422      -4.9764886      0.51221627      2.14907601E-07
  0.85900003      -5.7519937      0.77272654      -4.9792671      0.51368946      4.39015622E-07
  0.86000001      -5.7569413      0.75214994      -5.0047913      0.51515102      4.16233462E-07
  0.86100006      -5.7618017      0.75428724      -5.0075145      0.50143331      2.40274005E-07
  0.86200005      -5.7666321      0.75641161      -5.0102205      0.50285816      2.21145484E-07
  0.86300004      -5.7714348      0.75852770      -5.0129070      0.50427443      2.98023224E-08
  0.86400002      -5.7762213      0.76062995      -5.0155911      0.50568515      3.20980831E-07
  0.86500007      -5.7809739      0.76271820      -5.0182557      0.50708663      4.43043376E-07
  0.86600006      -5.7857018      0.76479572      -5.0209060      0.50847882      2.65307619E-07
  0.86700004      -5.7903957      0.76685762      -5.0235381      0.50986379      3.33200092E-07
  0.86800003      -5.7950482      0.76890296      -5.0261455      0.51123840      1.33280039E-07
  0.86900002      -5.7996759      0.77096653      -5.0287094      0.51260197      7.34855405E-07
  0.87000006      -5.8043718      0.75202203      -5.0523500      0.51397771      2.69871521E-07
  0.87100005      -5.8090019      0.75404316      -5.0549588      0.50134802      1.30757158E-07
  0.87200004      -5.8136253      0.75605696      -5.0575686      0.50269544      3.37174782E-07
  0.87300003      -5.8182273      0.75805396      -5.0601735      0.50403798      4.48274875E-07
  0.87400001      -5.8228011      0.76004148      -5.0627594      0.50536931      4.31876686E-07
  0.87500006      -5.8273544      0.76201564      -5.0653386      0.50669432      2.49788968E-07
  0.87600005      -5.8318667      0.76396966      -5.0678968      0.50801045      3.88574733E-07
  0.87700003      -5.8363266      0.76590103      -5.0704255      0.50931311      4.62896367E-07
  0.87800002      -5.8407288      0.76780760      -5.0729213      0.51060069      2.74763835E-07
  0.87900007      -5.8450775      0.76969910      -5.0753784      0.51187176      4.15098327E-07
  0.88000005      -5.8493934      0.75184077      -5.0975528      0.51313275      3.11145385E-07
  0.88100004      -5.8536258      0.75366825      -5.0999575      0.50122720      1.26440540E-07
  0.88200003      -5.8578129      0.75546992      -5.1023431      0.50244552      1.73775902E-07
  0.88300002      -5.8619370      0.75724620      -5.1046910      0.50364661      1.99920052E-07
  0.88400006      -5.8660069      0.75899583      -5.1070108      0.50483078      2.87403196E-07
  0.88500005      -5.8700132      0.76071668      -5.1092968      0.50599724      1.68587391E-07
  0.88600004      -5.8739491      0.76240569      -5.1115432      0.50714445      2.82729644E-07
  0.88700002      -5.8778057      0.76406103      -5.1137447      0.50827044      2.98023224E-07
  0.88800007      -5.8815856      0.76568109      -5.1159043      0.50937402      2.52881080E-07
  0.88900006      -5.8852854      0.76726890      -5.1180162      0.51045406      2.10734243E-07
  0.89000005      -5.8889108      0.75153291      -5.1373777      0.51151258      6.69723875E-07
  0.89100003      -5.8924217      0.75303870      -5.1393828      0.50102192      4.30847166E-07
  0.89200002      -5.8958797      0.75451219      -5.1413674      0.50202578      5.97534722E-07
  0.89300007      -5.8992610      0.75594896      -5.1433120      0.50300813      3.11145385E-07
  0.89400005      -5.9025559      0.75734699      -5.1452088      0.50396597      4.30847166E-07
  0.89500004      -5.9057627      0.75870949      -5.1470532      0.50489801      3.18201728E-07
  0.89600003      -5.9088840      0.76003021      -5.1488538      0.50580633      3.65002421E-07
  0.89700001      -5.9119091      0.76131302      -5.1505961      0.50668681      2.99509622E-07
  0.89800006      -5.9148507      0.76255190      -5.1522989      0.50754201      4.48027151E-07
  0.89900005      -5.9176946      0.76374924      -5.1539454      0.50836796      3.42402615E-07
  0.90000004      -5.9204435      0.75114191      -5.1693015      0.50916618      3.63783698E-07
  0.90100002      -5.9230962      0.75225306      -5.1708431      0.50076127      2.81154541E-07
  0.90200007      -5.9256682      0.75331980      -5.1723485      0.50150204      2.02129186E-07
  0.90300006      -5.9281368      0.75434107      -5.1737957      0.50221318      4.21468485E-07
  0.90400004      -5.9305043      0.75532413      -5.1751804      0.50289404      2.52881080E-07
  0.90500003      -5.9327927      0.75626206      -5.1765308      0.50354940      2.66560079E-07
  0.90600002      -5.9349890      0.75715554      -5.1778336      0.50417471      2.54631146E-07
  0.90700006      -5.9370766      0.75799841      -5.1790781      0.50477034      4.80778965E-07
  0.90800005      -5.9390473      0.75879019      -5.1802573      0.50533229      5.62506500E-07
  0.90900004      -5.9409189      0.75953752      -5.1813812      0.50586015      2.79570571E-07
  0.91000003      -5.9426804      0.75068951      -5.1919909      0.50635833      5.10133589E-07
  0.91100007      -5.9443135      0.75135475      -5.1929588      0.50045967      6.66400197E-08
  0.91200006      -5.9459162      0.75196666      -5.1939497      0.50090319      3.48827228E-07
  0.91300005      -5.9473991      0.75252420      -5.1948748      0.50131112      1.36571401E-07
  0.91400003      -5.9487548      0.75302553      -5.1957293      0.50168282      1.03238271E-07
  0.91500002      -5.9500079      0.75347942      -5.1965284      0.50201702      2.70282584E-07
  0.91600007      -5.9511380      0.75387448      -5.1972637      0.50231963      4.21468485E-07
  0.91700006      -5.9521804      0.75422555      -5.1979547      0.50258297      1.27315573E-07
  0.91800004      -5.9531155      0.75451964      -5.1985960      0.50281703      2.38883786E-07
  0.91900003      -5.9539237      0.75475597      -5.1991677      0.50301307      3.90853785E-07
  0.92000002      -5.9546671      0.75020802      -5.2044592      0.50317067      4.43043376E-07
  0.92100006      -5.9553251      0.75035638      -5.2049689      0.50013870      2.06476543E-07
  0.92200005      -5.9558563      0.75043929      -5.2054172      0.50023758      5.90055890E-07
  0.92300004      -5.9562497      0.75045782      -5.2057920      0.50029284      5.00687861E-07
  0.92400002      -5.9565678      0.75044763      -5.2061200      0.50030524      4.33928363E-07
  0.92500007      -5.9568019      0.75037491      -5.2064271      0.50029844      1.19209290E-07
  0.92600006      -5.9569068      0.75023413      -5.2066727      0.50024992      4.25662307E-07
  0.92700005      -5.9568696      0.75005394      -5.2068157      0.50015610      2.86241971E-07
  0.92800003      -5.9567766      0.74980330      -5.2069731      0.50003594      3.01357346E-07
  0.92900002      -5.9565291      0.74948251      -5.2070465      0.49986887      3.20980831E-07
  0.93000007      -5.9561362      0.74960613      -5.2065301      0.49965501      3.55448151E-07
  0.93100005      -5.9556112      0.74915355      -5.2064576      0.49973741      9.54139878E-08
  0.93200004      -5.9549613      0.74862683      -5.2063346      0.49943569      2.71614283E-07
  0.93300003      -5.9541607      0.74802798      -5.2061329      0.49908456      2.23020166E-07
  0.93400002      -5.9532032      0.74735546      -5.2058477      0.49868533      1.03238271E-07
  0.93500006      -5.9520960      0.74661422      -5.2054815      0.49823698      2.45869160E-07
  0.93600005      -5.9508581      0.74580252      -5.2050557      0.49774280      3.31948229E-07
  0.93700004      -5.9494739      0.74491650      -5.2045574      0.49720168      2.46207577E-07
  0.93800002      -5.9479337      0.74395722      -5.2039766      0.49661100      4.91512480E-07
  0.93900007      -5.9462409      0.74292564      -5.2033153      0.49597147      2.35725821E-07
  0.94000006      -5.9444027      0.74889201      -5.1955109      0.49528375      1.60490416E-07
  0.94100004      -5.9424057      0.74771333      -5.1946926      0.49926135      4.32133675E-07
  0.94200003      -5.9402657      0.74646348      -5.1938024      0.49847555      8.94069672E-08
  0.94300002      -5.9379768      0.74514401      -5.1928329      0.49764231      3.99353894E-07
  0.94400007      -5.9355521      0.74376053      -5.1917915      0.49676266      2.52881080E-07
  0.94500005      -5.9330492      0.74235433      -5.1906948      0.49584034      5.62309083E-07
